Particle_Size,Time,Penetration_Depth
50,84.80000000000001,0.32323232323232326
50,85.0,0.32323232323232326
50,85.2,0.32323232323232326
50,85.4,0.32323232323232326
50,85.60000000000001,0.32323232323232326
50,85.80000000000001,0.32323232323232326
50,86.0,0.32323232323232326
50,86.2,0.32323232323232326
50,86.4,0.32323232323232326
50,86.60000000000001,0.32323232323232326
50,86.80000000000001,0.32323232323232326
50,87.0,0.32323232323232326
50,87.2,0.32323232323232326
50,87.4,0.3282828282828283
50,87.60000000000001,0.3282828282828283
50,87.80000000000001,0.3282828282828283
50,88.0,0.3282828282828283
50,88.2,0.3282828282828283
50,88.4,0.3282828282828283
50,88.60000000000001,0.3282828282828283
50,88.80000000000001,0.3282828282828283
50,89.0,0.3282828282828283
50,89.2,0.3282828282828283
50,89.4,0.3282828282828283
50,89.60000000000001,0.3282828282828283
50,89.80000000000001,0.3282828282828283
50,90.0,0.33333333333333337
50,90.2,0.33333333333333337
50,90.4,0.33333333333333337
50,90.60000000000001,0.33333333333333337
50,90.80000000000001,0.33333333333333337
50,91.0,0.33333333333333337
50,91.2,0.33333333333333337
50,91.4,0.33333333333333337
50,91.60000000000001,0.33333333333333337
50,91.80000000000001,0.33333333333333337
50,92.0,0.33333333333333337
50,92.2,0.33333333333333337
50,92.4,0.33333333333333337
50,92.60000000000001,0.33333333333333337
50,92.80000000000001,0.3383838383838384
50,93.0,0.3383838383838384
50,93.2,0.3383838383838384
50,93.4,0.3383838383838384
50,93.60000000000001,0.3383838383838384
50,93.80000000000001,0.3383838383838384
50,94.0,0.3383838383838384
50,94.2,0.3383838383838384
50,94.4,0.3383838383838384
50,94.60000000000001,0.3383838383838384
50,94.80000000000001,0.3383838383838384
50,95.0,0.3383838383838384
50,95.2,0.3383838383838384
50,95.4,0.3434343434343435
50,95.60000000000001,0.3434343434343435
50,95.80000000000001,0.3434343434343435
50,96.0,0.3434343434343435
50,96.2,0.3434343434343435
50,96.4,0.3434343434343435
50,96.60000000000001,0.3434343434343435
50,96.80000000000001,0.3434343434343435
50,97.0,0.3434343434343435
50,97.2,0.3434343434343435
50,97.4,0.3434343434343435
50,97.60000000000001,0.3434343434343435
50,97.80000000000001,0.3434343434343435
50,98.0,0.3434343434343435
50,98.2,0.3484848484848485
50,98.4,0.3484848484848485
50,98.60000000000001,0.3484848484848485
50,98.80000000000001,0.3484848484848485
50,99.0,0.3484848484848485
50,99.2,0.3484848484848485
50,99.4,0.3484848484848485
50,99.60000000000001,0.3484848484848485
50,99.80000000000001,0.3484848484848485
50,100.0,0.3484848484848485
50,100.2,0.3484848484848485
50,100.4,0.3484848484848485
50,100.60000000000001,0.3484848484848485
50,100.80000000000001,0.3484848484848485
50,101.0,0.3484848484848485
50,101.2,0.3535353535353536
50,101.4,0.3535353535353536
50,101.60000000000001,0.3535353535353536
50,101.80000000000001,0.3535353535353536
50,102.0,0.3535353535353536
50,102.2,0.3535353535353536
50,102.4,0.3535353535353536
50,102.60000000000001,0.3535353535353536
50,102.80000000000001,0.3535353535353536
50,103.0,0.3535353535353536
