ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,Diffusion,PenetrationDepth,MaxConcentration,DrugCoverage,DeliveryTime
178.30922136195113,21.764358876672212,1.191774954364128e-06,0.0668073570126469,0.030577674845053426,2.5468305197534436e-06,0.25252525252525254,0.9073409976122953,51.0,36.0
190.87290764657828,16.692166739550775,9.195598317851111e-07,0.09909529033407309,0.06966484908699166,2.379192377364252e-06,0.13131313131313133,0.8473037655577811,27.0,120.0
34.132316103814674,23.021028814998655,1.0751299717678568e-06,0.0209570753326793,0.08457595767208026,1.330479201988102e-05,0.38383838383838387,0.9766192306101689,77.0,26.0
128.3437654144683,15.117384785933533,1.1772134710692883e-06,0.09353123398329759,0.04790493234815067,3.538336010725272e-06,0.15656565656565657,0.8694869502792154,32.0,80.0
48.25396925515082,18.375598373964404,1.14624689746388e-06,0.05667406307607131,0.06616594457554492,9.411109053367977e-06,0.25252525252525254,0.9303848992700823,51.0,36.0
172.14067450326283,21.624447881020306,1.143605393237555e-06,0.06617449336972729,0.019104966423816795,2.638094501654124e-06,0.2373737373737374,0.8336369407289796,48.0,40.0
50.50724358400488,24.51194222274757,1.1062607503108882e-06,0.0684986576881972,0.05833425872274341,8.991252238162253e-06,0.26262626262626265,0.9332032787276742,53.0,30.0
183.66070229445225,18.66618132873738,9.538622474787621e-07,0.07787546633310552,0.0476088093306395,2.4726213133499893e-06,0.1767676767676768,0.8873107407164562,36.0,58.0
132.85173890418116,19.00755218531881,8.684563536880823e-07,0.06827473327411976,0.06141944960462707,3.418271907194415e-06,0.18686868686868688,0.8958053016637195,38.0,56.0
176.3425724501129,16.360837425038106,1.0027189468328607e-06,0.09649514414761814,0.03137307057256931,2.575233879195909e-06,0.13636363636363638,0.8381308678549264,28.000000000000004,120.0
146.08751394174163,18.596827674657042,8.196452087542298e-07,0.045159574770474165,0.07413817680753294,3.108570709877301e-06,0.2272727272727273,0.9229702891864633,46.0,50.0
197.38394024970026,19.05407151960983,8.829552446274178e-07,0.04426820088376754,0.09803818138668802,2.300710819449656e-06,0.2474747474747475,0.9306768588918718,50.0,44.0
191.04658522134912,22.434945373885192,8.811693772885374e-07,0.040415347101725944,0.06259164465476404,2.3770294893883426e-06,0.2828282828282829,0.944569663283658,56.99999999999999,40.0
114.33516147858343,19.474757580842308,1.1215057622780931e-06,0.09221804149549422,0.05531210647296626,3.9718609834924095e-06,0.18181818181818182,0.8930186103611493,37.0,46.0
68.3412697516878,16.38868264785894,1.1237976062807992e-06,0.04879157108818574,0.021772462683590774,6.6449360476928294e-06,0.2373737373737374,0.8608962177561482,48.0,46.0
38.98714761564473,21.908864647138756,8.839656398541843e-07,0.09604956683176459,0.06878528530254607,1.1648027483186783e-05,0.17171717171717174,0.8834599199188125,35.0,50.0
174.13942237839845,24.098865532510217,1.049080859624341e-06,0.03716015715138017,0.034598788860504666,2.6078148228337223e-06,0.32323232323232326,0.9441432046006841,65.0,32.0
198.7564119742136,18.734106726848545,9.800173495503623e-07,0.04326831051776508,0.04372519837552983,2.2848237317596936e-06,0.2575757575757576,0.9320916155585234,52.0,44.0
24.05230810080471,15.935112768135047,1.137021562240827e-06,0.049043869445924454,0.029645647883531474,1.888065648480931e-05,0.25252525252525254,0.9052657568174581,51.0,40.0
36.93433902367565,23.396056894344866,9.766409007107187e-07,0.09991785840814627,0.05213539590175289,1.2295424229116103e-05,0.18686868686868688,0.8929212710263329,38.0,42.0
81.4834608019302,19.342675865258883,1.1340321951399689e-06,0.07000189079460184,0.071074029840581,5.573196848155135e-06,0.2272727272727273,0.9178947893751056,46.0,38.0
39.07338621946445,18.12078901741781,1.004613325921098e-06,0.022621422434435927,0.05764574047384197,1.1622319201294814e-05,0.32323232323232326,0.9653840693662871,65.0,34.0
50.832505372321904,20.812446710219717,1.1153626880242126e-06,0.072837539603689,0.05141502992836835,8.933719941440428e-06,0.23232323232323235,0.9181087009272177,47.0,36.0
106.39931298204571,20.380794478077163,1.1428597773021216e-06,0.07359355132692312,0.06931708909745309,4.268104315623924e-06,0.2272727272727273,0.918121903514732,46.0,36.0
141.7318910514707,24.039234473332115,9.967481141283386e-07,0.026124053940582037,0.028318140206483253,3.2041015155380413e-06,0.33333333333333337,0.9363683920791115,67.0,34.0
