ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,PredictedPenetration,PredictedMaxConc,PredictedCoverage,DeliveryTime
120.0,20.0,1.2e-06,0.1,0.1,0.18653145,0.89131194,38.061527,43.89148
120.0,22.5,8e-07,0.02,0.005,0.26879612,0.46182236,54.096077,55.645447
120.0,22.5,8e-07,0.02,0.0525,0.31293738,0.9670901,62.899094,38.30536
120.0,22.5,8e-07,0.02,0.1,0.31395972,0.9676271,63.085712,36.80552
120.0,22.5,1e-06,0.02,0.005,0.2871432,0.46398002,57.939896,44.78303
120.0,22.5,1e-06,0.02,0.0525,0.333717,0.97212136,67.04849,33.81119
120.0,22.5,1e-06,0.02,0.1,0.33555046,0.9726584,67.59955,32.953224
120.0,22.5,1.2e-06,0.02,0.005,0.31553164,0.46657768,63.330853,42.771904
120.0,22.5,1.2e-06,0.02,0.0525,0.36121297,0.97617036,72.495895,27.891983
120.0,22.5,1.2e-06,0.02,0.1,0.36463174,0.9773226,73.48251,26.173727
120.0,22.5,8e-07,0.04,0.005,0.25542867,0.44252905,51.62902,57.639725
120.0,22.5,8e-07,0.04,0.0525,0.2710647,0.93980825,54.629612,40.81801
120.0,22.5,8e-07,0.04,0.1,0.27355757,0.93863684,54.894306,39.263195
120.0,22.5,1e-06,0.04,0.005,0.26313236,0.44964865,53.038437,46.018757
120.0,22.5,1e-06,0.04,0.0525,0.2993841,0.94780064,60.054447,35.941643
120.0,22.5,1e-06,0.04,0.1,0.30129293,0.9476652,60.400692,34.7518
120.0,22.5,1.2e-06,0.04,0.005,0.2794486,0.4522463,56.175236,43.54967
120.0,22.5,1.2e-06,0.04,0.0525,0.330728,0.9554931,66.39701,29.236399
120.0,22.5,1.2e-06,0.04,0.1,0.3333829,0.95651037,66.98629,27.120045
120.0,22.5,8e-07,0.06,0.005,0.19370227,0.438934,39.66137,70.8523
120.0,22.5,8e-07,0.06,0.0525,0.2227606,0.91886395,45.22579,47.313324
120.0,22.5,8e-07,0.06,0.1,0.22288178,0.9178552,45.113354,43.595936
120.0,22.5,1e-06,0.06,0.005,0.21802367,0.44199005,44.587025,56.219666
120.0,22.5,1e-06,0.06,0.0525,0.25743717,0.9307365,52.123955,37.113453
120.0,22.5,1e-06,0.06,0.1,0.25768167,0.9307637,52.083458,35.358635
120.0,22.5,1.2e-06,0.06,0.005,0.25261006,0.44346324,51.224846,53.19195
120.0,22.5,1.2e-06,0.06,0.0525,0.27934808,0.9373299,56.411697,29.75874
120.0,22.5,1.2e-06,0.06,0.1,0.27970275,0.9383504,56.359398,28.022167
120.0,22.5,8e-07,0.08,0.005,0.16512671,0.42221537,33.65797,82.6967
120.0,22.5,8e-07,0.08,0.0525,0.18484388,0.88531727,37.469517,49.8074
120.0,22.5,8e-07,0.08,0.1,0.18382521,0.88439417,37.17369,44.82966
120.0,22.5,1e-06,0.08,0.005,0.18606316,0.4264773,37.8953,67.4244
120.0,22.5,1e-06,0.08,0.0525,0.21232913,0.90459913,43.121735,37.336334
120.0,22.5,1e-06,0.08,0.1,0.21219014,0.9053135,42.801632,33.929447
120.0,22.5,1.2e-06,0.08,0.005,0.20974544,0.42636338,42.5097,63.859978
120.0,22.5,1.2e-06,0.08,0.0525,0.23274486,0.915188,47.31415,32.765427
120.0,22.5,1.2e-06,0.08,0.1,0.23314394,0.91818756,47.256752,28.992008
120.0,22.5,8e-07,0.1,0.005,0.13936973,0.42345613,28.752182,95.02514
120.0,22.5,8e-07,0.1,0.0525,0.1604161,0.8751139,32.781204,58.780136
120.0,22.5,8e-07,0.1,0.1,0.16702484,0.87478334,33.820824,56.300472
120.0,22.5,1e-06,0.1,0.005,0.15943766,0.42771807,32.93319,85.72651
120.0,22.5,1e-06,0.1,0.0525,0.17966509,0.8916728,36.63118,44.307323
120.0,22.5,1e-06,0.1,0.1,0.18470143,0.8918211,37.219387,41.213963
120.0,22.5,1.2e-06,0.1,0.005,0.17597242,0.42808458,36.183014,77.44317
120.0,22.5,1.2e-06,0.1,0.0525,0.19265097,0.8987367,39.44584,40.14399
120.0,22.5,1.2e-06,0.1,0.1,0.1982254,0.8998205,40.29675,38.061836
120.0,25.0,8e-07,0.02,0.005,0.2719741,0.45496678,54.941124,54.628082
120.0,25.0,8e-07,0.02,0.0525,0.33076647,0.9698527,66.57097,35.989082
120.0,25.0,8e-07,0.02,0.1,0.33144298,0.9697241,66.680374,34.55646
120.0,25.0,1e-06,0.02,0.005,0.2903019,0.45790508,58.678913,44.583313
120.0,25.0,1e-06,0.02,0.0525,0.34795362,0.97494847,69.789185,30.352377
120.0,25.0,1e-06,0.02,0.1,0.34753698,0.9755439,69.9486,29.479872
120.0,25.0,1.2e-06,0.02,0.005,0.31812945,0.45973945,63.98808,42.526142
120.0,25.0,1.2e-06,0.02,0.0525,0.36831826,0.97800726,74.12076,25.973501
120.0,25.0,1.2e-06,0.02,0.1,0.3701431,0.9780747,74.693565,24.704517
120.0,25.0,8e-07,0.04,0.005,0.25797006,0.43550694,52.487194,56.797607
120.0,25.0,8e-07,0.04,0.0525,0.284798,0.944266,57.501453,38.466705
120.0,25.0,8e-07,0.04,0.1,0.28448197,0.9426682,57.16988,36.628433
120.0,25.0,1e-06,0.04,0.005,0.26487693,0.44340718,53.616623,46.1481
120.0,25.0,1e-06,0.04,0.0525,0.31356326,0.9518754,62.874855,32.313507
120.0,25.0,1e-06,0.04,0.1,0.31241652,0.9520376,62.63863,30.864216
120.0,25.0,1.2e-06,0.04,0.005,0.28062,0.44524154,56.570156,43.642254
120.0,25.0,1.2e-06,0.04,0.0525,0.33479396,0.95734537,67.38792,27.509554
120.0,25.0,1.2e-06,0.04,0.1,0.3359409,0.9572779,67.75929,25.907246
120.0,25.0,8e-07,0.06,0.005,0.19972867,0.4319119,40.828674,69.423744
120.0,25.0,8e-07,0.06,0.0525,0.22759409,0.92323947,46.09714,45.173973
120.0,25.0,8e-07,0.06,0.1,0.22613564,0.9218043,45.724747,40.677227
120.0,25.0,1e-06,0.06,0.005,0.23111609,0.43574858,46.877888,56.338978
120.0,25.0,1e-06,0.06,0.0525,0.2675588,0.9342724,53.745,33.68704
120.0,25.0,1e-06,0.06,0.1,0.26597697,0.93459725,53.45834,31.352367
120.0,25.0,1.2e-06,0.06,0.005,0.2616335,0.43669912,52.815544,53.44647
120.0,25.0,1.2e-06,0.06,0.0525,0.28487003,0.93996716,57.557636,28.405588
120.0,25.0,1.2e-06,0.06,0.1,0.28371674,0.94014627,57.308784,26.677837
120.0,25.0,8e-07,0.08,0.005,0.17184968,0.41525725,35.37434,76.75957
120.0,25.0,8e-07,0.08,0.0525,0.18895532,0.8940892,38.440556,47.70095
120.0,25.0,8e-07,0.08,0.1,0.18823151,0.8927397,38.119747,42.88757
120.0,25.0,1e-06,0.08,0.005,0.20102529,0.42029983,40.972363,62.899246
120.0,25.0,1e-06,0.08,0.0525,0.22217396,0.91215634,44.935406,34.274536
120.0,25.0,1e-06,0.08,0.1,0.22208312,0.9131683,44.619972,31.19055
120.0,25.0,1.2e-06,0.08,0.005,0.2259945,0.41966325,45.85026,60.063786
120.0,25.0,1.2e-06,0.08,0.0525,0.24733296,0.9201501,50.161556,30.860699
120.0,25.0,1.2e-06,0.08,0.1,0.24767065,0.9217491,50.05615,27.809263
120.0,25.0,8e-07,0.1,0.005,0.15122922,0.41652647,31.324738,87.35762
120.0,25.0,8e-07,0.1,0.0525,0.16735546,0.88187015,34.162952,52.455
120.0,25.0,8e-07,0.1,0.1,0.17421092,0.8815217,35.16432,49.75231
120.0,25.0,1e-06,0.1,0.005,0.16939472,0.42156905,34.823208,76.24735
120.0,25.0,1e-06,0.1,0.0525,0.18547414,0.8957474,37.640232,40.999172
120.0,25.0,1e-06,0.1,0.1,0.19051048,0.89660186,38.219837,37.318714
120.0,25.0,1.2e-06,0.1,0.005,0.18549575,0.42100194,38.03106,69.80117
120.0,25.0,1.2e-06,0.1,0.0525,0.2036731,0.9018876,41.567707,38.22985
120.0,25.0,1.2e-06,0.1,0.1,0.20890969,0.9019794,42.35734,35.379673
140.0,15.0,8e-07,0.02,0.005,0.23685922,0.46066284,47.837883,81.156296
140.0,15.0,8e-07,0.02,0.0525,0.26380354,0.949412,53.13711,54.817863
140.0,15.0,8e-07,0.02,0.1,0.26565814,0.9524505,53.391403,54.134068
140.0,15.0,1e-06,0.02,0.005,0.25082517,0.4637466,50.816826,61.57007
140.0,15.0,1e-06,0.02,0.0525,0.27824533,0.953163,56.037315,46.899445
140.0,15.0,1e-06,0.02,0.1,0.28232282,0.9557913,56.666397,43.81478
140.0,15.0,1.2e-06,0.02,0.005,0.27336746,0.46661603,55.090305,58.395134
140.0,15.0,1.2e-06,0.02,0.0525,0.2862252,0.95461947,57.852192,41.53714
140.0,15.0,1.2e-06,0.02,0.1,0.29133645,0.95688117,58.807724,41.291737
140.0,15.0,8e-07,0.04,0.005,0.19704086,0.44189173,39.94692,81.53449
140.0,15.0,8e-07,0.04,0.0525,0.222537,0.9207173,44.99397,58.112675
140.0,15.0,8e-07,0.04,0.1,0.2265351,0.9213761,45.615364,55.820274
140.0,15.0,1e-06,0.04,0.005,0.21586956,0.44898117,43.43972,64.31243
140.0,15.0,1e-06,0.04,0.0525,0.24532798,0.9344008,49.369934,49.702095
140.0,15.0,1e-06,0.04,0.1,0.25248092,0.93326396,50.472893,44.22361
140.0,15.0,1.2e-06,0.04,0.005,0.22052585,0.4518506,45.099308,59.639874
140.0,15.0,1.2e-06,0.04,0.0525,0.25432774,0.93917185,51.83902,43.99325
140.0,15.0,1.2e-06,0.04,0.1,0.2609567,0.93880683,52.94296,42.64008
140.0,15.0,8e-07,0.06,0.005,0.15023978,0.43607482,30.73143,102.41382
140.0,15.0,8e-07,0.06,0.0525,0.17529954,0.8863409,35.608143,68.611115
140.0,15.0,8e-07,0.06,0.1,0.1767614,0.8871624,35.961582,66.406906
140.0,15.0,1e-06,0.06,0.005,0.17887594,0.4391007,36.472248,75.18573
140.0,15.0,1e-06,0.06,0.0525,0.20479092,0.90708375,41.460056,53.069046
140.0,15.0,1e-06,0.06,0.1,0.20843138,0.9061096,41.999043,47.758244
140.0,15.0,1.2e-06,0.06,0.005,0.18923004,0.44084567,38.732765,71.13531
140.0,15.0,1.2e-06,0.06,0.0525,0.21186231,0.91255325,42.99415,47.284496
140.0,15.0,1.2e-06,0.06,0.1,0.21704026,0.91330785,43.886456,46.388924
140.0,15.0,8e-07,0.08,0.005,0.1360343,0.4200201,27.786074,119.70306
140.0,15.0,8e-07,0.08,0.0525,0.14583845,0.86194223,29.412111,90.507225
140.0,15.0,8e-07,0.08,0.1,0.15108263,0.8627637,30.651058,77.67535
140.0,15.0,1e-06,0.08,0.005,0.15229909,0.421731,31.322908,108.00449
140.0,15.0,1e-06,0.08,0.0525,0.16304709,0.8800343,33.16637,62.44038
140.0,15.0,1e-06,0.08,0.1,0.16859645,0.8796616,34.182484,61.263657
140.0,15.0,1.2e-06,0.08,0.005,0.17354825,0.422166,35.515583,75.826836
140.0,15.0,1.2e-06,0.08,0.0525,0.18977287,0.89081407,38.58918,54.57154
140.0,15.0,1.2e-06,0.08,0.1,0.19060767,0.8927292,38.788063,53.645184
140.0,15.0,8e-07,0.1,0.005,0.11133346,0.42000008,23.35381,126.160225
140.0,15.0,8e-07,0.1,0.0525,0.122464165,0.8391275,24.954037,119.87958
140.0,15.0,8e-07,0.1,0.1,0.13084923,0.83941525,26.87608,88.78423
140.0,15.0,1e-06,0.1,0.005,0.12076123,0.42171097,25.497215,124.12642
140.0,15.0,1e-06,0.1,0.0525,0.13371724,0.86010367,27.49194,116.15602
140.0,15.0,1e-06,0.1,0.1,0.14082159,0.8598458,28.851395,89.742775
140.0,15.0,1.2e-06,0.1,0.005,0.14948967,0.42236447,31.162798,106.25662
140.0,15.0,1.2e-06,0.1,0.0525,0.16170484,0.8718171,33.270203,75.79467
140.0,15.0,1.2e-06,0.1,0.1,0.16409463,0.87401843,33.81243,75.30733
140.0,17.5,8e-07,0.02,0.005,0.25438243,0.45817658,51.551834,77.19142
140.0,17.5,8e-07,0.02,0.0525,0.27879834,0.9589791,56.450233,48.97902
140.0,17.5,8e-07,0.02,0.1,0.281014,0.9609136,56.53114,48.205643
140.0,17.5,1e-06,0.02,0.005,0.2774964,0.46126035,55.947987,57.790928
140.0,17.5,1e-06,0.02,0.0525,0.30569455,0.96506953,61.42661,42.617706
140.0,17.5,1e-06,0.02,0.1,0.3082436,0.96659374,61.78042,40.22433
140.0,17.5,1.2e-06,0.02,0.005,0.29788432,0.463858,59.884537,54.136265
140.0,17.5,1.2e-06,0.02,0.0525,0.31581616,0.96607065,63.67914,40.346115
140.0,17.5,1.2e-06,0.02,0.1,0.32020962,0.9681308,64.62299,37.749252
140.0,17.5,8e-07,0.04,0.005,0.21378323,0.43968678,43.283566,79.13646
140.0,17.5,8e-07,0.04,0.0525,0.23542462,0.9277518,47.61954,52.371674
140.0,17.5,8e-07,0.04,0.1,0.23978378,0.9269913,47.89357,51.194714
140.0,17.5,1e-06,0.04,0.005,0.2538543,0.4467762,50.741627,62.119377
140.0,17.5,1e-06,0.04,0.0525,0.26905483,0.941288,53.899628,45.940575
140.0,17.5,1e-06,0.04,0.1,0.27510005,0.9409149,54.703167,42.140854
140.0,17.5,1.2e-06,0.04,0.005,0.2587785,0.44916952,52.64434,56.147446
140.0,17.5,1.2e-06,0.04,0.0525,0.28400573,0.9464741,57.725174,40.79865
140.0,17.5,1.2e-06,0.04,0.1,0.2908133,0.94730276,58.826828,38.005398
140.0,17.5,8e-07,0.06,0.005,0.15402943,0.43346083,31.84956,95.60191
140.0,17.5,8e-07,0.06,0.0525,0.18362753,0.90315694,37.533558,62.19133
140.0,17.5,8e-07,0.06,0.1,0.1841577,0.9025591,37.488888,61.151897
140.0,17.5,1e-06,0.06,0.005,0.18108033,0.43648672,36.95503,71.47249
140.0,17.5,1e-06,0.06,0.0525,0.21297935,0.92200345,43.112682,48.941772
140.0,17.5,1e-06,0.06,0.1,0.21340647,0.92179304,43.119785,44.920223
140.0,17.5,1.2e-06,0.06,0.005,0.19634783,0.43775555,40.23339,65.792564
140.0,17.5,1.2e-06,0.06,0.0525,0.2246555,0.92727876,45.569435,43.42497
140.0,17.5,1.2e-06,0.06,0.1,0.22790651,0.92922705,46.19349,40.741146
140.0,17.5,8e-07,0.08,0.005,0.13670312,0.41970122,28.039377,121.047005
140.0,17.5,8e-07,0.08,0.0525,0.15189593,0.87449455,30.892109,83.163795
140.0,17.5,8e-07,0.08,0.1,0.15120538,0.8738967,30.55199,70.95134
140.0,17.5,1e-06,0.08,0.005,0.1552949,0.4214121,31.73239,107.88277
140.0,17.5,1e-06,0.08,0.0525,0.1752143,0.8868569,35.627953,58.885857
140.0,17.5,1e-06,0.08,0.1,0.17431122,0.887248,35.28048,56.70127
140.0,17.5,1.2e-06,0.08,0.005,0.17667697,0.42137098,36.13856,75.052505
140.0,17.5,1.2e-06,0.08,0.0525,0.20068203,0.9023614,40.897526,47.75384
140.0,17.5,1.2e-06,0.08,0.1,0.19978958,0.90620303,40.702904,45.139694
140.0,17.5,8e-07,0.1,0.005,0.115324445,0.41960388,24.052685,127.18014
140.0,17.5,8e-07,0.1,0.0525,0.13324994,0.84984344,27.17958,117.54149
140.0,17.5,8e-07,0.1,0.1,0.14442073,0.85022783,29.199139,84.57742
140.0,17.5,1e-06,0.1,0.005,0.12764587,0.42131478,26.445808,124.680084
140.0,17.5,1e-06,0.1,0.0525,0.14859635,0.8650934,30.315203,107.33478
140.0,17.5,1e-06,0.1,0.1,0.15796839,0.86595666,31.987661,76.53552
140.0,17.5,1.2e-06,0.1,0.005,0.14831963,0.42147693,30.790684,106.219574
140.0,17.5,1.2e-06,0.1,0.0525,0.17142957,0.8787399,35.165707,58.43939
140.0,17.5,1.2e-06,0.1,0.1,0.17302364,0.88151395,35.448868,54.05236
140.0,20.0,8e-07,0.02,0.005,0.2635428,0.4608127,53.172142,62.800854
140.0,20.0,8e-07,0.02,0.0525,0.2961907,0.96569836,59.74283,42.537918
140.0,20.0,8e-07,0.02,0.1,0.2977803,0.9674407,59.906868,41.7771
140.0,20.0,1e-06,0.02,0.005,0.28244084,0.46397847,56.844193,48.347378
140.0,20.0,1e-06,0.02,0.0525,0.3281638,0.9706748,65.80738,36.11622
140.0,20.0,1e-06,0.02,0.1,0.33076793,0.9720069,66.25887,35.109653
140.0,20.0,1.2e-06,0.02,0.005,0.296361,0.46657613,59.659798,43.00041
140.0,20.0,1.2e-06,0.02,0.0525,0.34837177,0.97145206,69.89172,32.019657
140.0,20.0,1.2e-06,0.02,0.1,0.35256118,0.9735895,70.863884,30.468735
140.0,20.0,8e-07,0.04,0.005,0.22137974,0.44151938,44.94998,65.769165
140.0,20.0,8e-07,0.04,0.0525,0.2463783,0.9335499,49.84722,45.062534
140.0,20.0,8e-07,0.04,0.1,0.24943845,0.9332463,50.16088,44.170918
140.0,20.0,1e-06,0.04,0.005,0.25022116,0.44869083,50.315636,52.576866
140.0,20.0,1e-06,0.04,0.0525,0.28017247,0.9466767,56.27549,37.78721
140.0,20.0,1e-06,0.04,0.1,0.28534847,0.94676054,57.184017,36.69255
140.0,20.0,1.2e-06,0.04,0.005,0.2606707,0.4512885,52.875237,47.104378
140.0,20.0,1.2e-06,0.04,0.0525,0.30168393,0.95075303,60.82834,32.521927
140.0,20.0,1.2e-06,0.04,0.1,0.30692184,0.9521494,61.8993,30.756939
140.0,20.0,8e-07,0.06,0.005,0.17887414,0.43736556,36.83721,88.407166
140.0,20.0,8e-07,0.06,0.0525,0.20505545,0.90642446,41.720184,50.34705
140.0,20.0,8e-07,0.06,0.1,0.20499271,0.90628356,41.659534,47.29286
140.0,20.0,1e-06,0.06,0.005,0.20540246,0.44041237,41.867886,62.623886
140.0,20.0,1e-06,0.06,0.0525,0.23480165,0.92165184,47.392826,41.980103
140.0,20.0,1e-06,0.06,0.1,0.23506565,0.92189837,47.44931,40.321785
140.0,20.0,1.2e-06,0.06,0.005,0.23341568,0.44188556,47.54979,56.88341
140.0,20.0,1.2e-06,0.06,0.0525,0.2535928,0.9268618,51.003666,36.08008
140.0,20.0,1.2e-06,0.06,0.1,0.25328282,0.9291085,51.007324,34.696186
140.0,20.0,8e-07,0.08,0.005,0.16060871,0.42209175,32.55023,93.54943
140.0,20.0,8e-07,0.08,0.0525,0.17371263,0.88129354,35.06924,55.394054
140.0,20.0,8e-07,0.08,0.1,0.17255215,0.8812383,34.992596,51.53205
140.0,20.0,1e-06,0.08,0.005,0.17748713,0.42427403,35.8324,73.28903
140.0,20.0,1e-06,0.08,0.0525,0.19756952,0.9017059,39.81283,43.99046
140.0,20.0,1e-06,0.08,0.1,0.19662629,0.90263957,39.70011,41.549904
140.0,20.0,1.2e-06,0.08,0.005,0.19838794,0.42443725,40.190582,68.313805
140.0,20.0,1.2e-06,0.08,0.0525,0.22069511,0.91118854,44.66765,39.381535
140.0,20.0,1.2e-06,0.08,0.1,0.21960583,0.9154142,44.776608,36.075085
140.0,20.0,8e-07,0.1,0.005,0.13072868,0.42252102,26.943382,101.66554
140.0,20.0,8e-07,0.1,0.0525,0.1473594,0.85727274,30.026941,89.60381
140.0,20.0,8e-07,0.1,0.1,0.16106367,0.8570568,32.79143,69.69951
140.0,20.0,1e-06,0.1,0.005,0.14115146,0.4247033,28.907894,102.16746
140.0,20.0,1e-06,0.1,0.0525,0.16001299,0.87512153,32.49344,77.3812
140.0,20.0,1e-06,0.1,0.1,0.17234828,0.87538445,34.88211,57.070568
140.0,20.0,1.2e-06,0.1,0.005,0.16196412,0.42564657,33.348675,100.7716
140.0,20.0,1.2e-06,0.1,0.0525,0.18244523,0.88909113,37.334408,47.901985
140.0,20.0,1.2e-06,0.1,0.1,0.18684585,0.8911063,38.402615,44.127213
140.0,22.5,8e-07,0.02,0.005,0.26890838,0.46099368,54.21044,55.884117
140.0,22.5,8e-07,0.02,0.0525,0.31293738,0.9661496,63.008762,39.346107
140.0,22.5,8e-07,0.02,0.1,0.31395972,0.96735734,63.219723,37.903114
140.0,22.5,1e-06,0.02,0.005,0.2872324,0.46383527,57.81909,44.6289
140.0,22.5,1e-06,0.02,0.0525,0.33347875,0.97135895,66.91151,34.281693
140.0,22.5,1e-06,0.02,0.1,0.33554852,0.97256666,67.59807,33.457165
140.0,22.5,1.2e-06,0.02,0.005,0.31550857,0.46643293,63.358932,42.550728
140.0,22.5,1.2e-06,0.02,0.0525,0.36097473,0.97540796,72.48683,28.764542
140.0,22.5,1.2e-06,0.02,0.1,0.3646298,0.97723085,73.54015,27.614819
140.0,22.5,8e-07,0.04,0.005,0.25530535,0.44170037,51.589794,57.997322
140.0,22.5,8e-07,0.04,0.0525,0.27093697,0.93975884,54.633858,41.44606
140.0,22.5,8e-07,0.04,0.1,0.27342984,0.9385874,55.020943,39.9203
140.0,22.5,1e-06,0.04,0.005,0.26370272,0.4495039,52.92233,46.02946
140.0,22.5,1e-06,0.04,0.0525,0.29872912,0.94792926,59.970325,36.045353
140.0,22.5,1e-06,0.04,0.1,0.30087423,0.94779384,60.4639,34.86116
140.0,22.5,1.2e-06,0.04,0.005,0.27942553,0.45210156,56.195206,43.520237
140.0,22.5,1.2e-06,0.04,0.0525,0.33048975,0.95540136,66.38795,29.275919
140.0,22.5,1.2e-06,0.04,0.1,0.33338097,0.95641863,67.04393,28.031567
140.0,22.5,8e-07,0.06,0.005,0.19601558,0.43810531,40.171608,71.22928
140.0,22.5,8e-07,0.06,0.0525,0.22215287,0.9185942,45.171436,47.960754
140.0,22.5,8e-07,0.06,0.1,0.22227405,0.91758543,45.182804,44.27242
140.0,22.5,1e-06,0.06,0.005,0.22103067,0.4418453,45.020382,56.24975
140.0,22.5,1e-06,0.06,0.0525,0.25630218,0.93064475,51.981236,37.23654
140.0,22.5,1e-06,0.06,0.1,0.256783,0.930672,52.104713,35.487373
140.0,22.5,1.2e-06,0.06,0.005,0.252587,0.4433185,51.292904,53.231422
140.0,22.5,1.2e-06,0.06,0.0525,0.27910984,0.93723816,56.442604,29.867167
140.0,22.5,1.2e-06,0.06,0.1,0.27970082,0.93825865,56.513256,29.002598
140.0,22.5,8e-07,0.08,0.005,0.16935936,0.42221165,34.37791,83.458
140.0,22.5,8e-07,0.08,0.0525,0.18506408,0.8851355,37.388023,50.185783
140.0,22.5,8e-07,0.08,0.1,0.18339172,0.8842124,37.19579,45.310604
140.0,22.5,1e-06,0.08,0.005,0.19075383,0.4264736,38.58431,67.51638
140.0,22.5,1e-06,0.08,0.0525,0.2117865,0.9045954,43.01825,37.427166
140.0,22.5,1e-06,0.08,0.1,0.21123011,0.90530974,42.86212,34.099438
140.0,22.5,1.2e-06,0.08,0.005,0.21140605,0.42663682,42.833405,63.916256
140.0,22.5,1.2e-06,0.08,0.0525,0.23309892,0.9154614,47.384293,32.796482
140.0,22.5,1.2e-06,0.08,0.1,0.23308063,0.91846097,47.449844,29.968578
140.0,22.5,8e-07,0.1,0.005,0.14032307,0.4232505,28.878988,94.94645
140.0,22.5,8e-07,0.1,0.0525,0.16036887,0.8750892,32.659718,58.70949
140.0,22.5,8e-07,0.1,0.1,0.16632393,0.87475866,33.792736,56.13028
140.0,22.5,1e-06,0.1,0.005,0.16084906,0.42751244,32.935295,86.04908
140.0,22.5,1e-06,0.1,0.0525,0.17885503,0.89146715,36.490482,44.75451
140.0,22.5,1e-06,0.1,0.1,0.18347399,0.89161545,37.242664,41.62127
140.0,22.5,1.2e-06,0.1,0.005,0.1767904,0.42787895,36.285862,77.703514
140.0,22.5,1.2e-06,0.1,0.0525,0.19273762,0.8985311,39.44774,40.273605
140.0,22.5,1.2e-06,0.1,0.1,0.19789466,0.8996149,40.4216,38.14352
140.0,25.0,8e-07,0.02,0.005,0.27208635,0.45427042,54.974155,54.77607
140.0,25.0,8e-07,0.02,0.0525,0.33076647,0.9690446,66.59933,37.097553
140.0,25.0,8e-07,0.02,0.1,0.33144298,0.96958673,66.73307,35.72178
140.0,25.0,1e-06,0.02,0.005,0.29005256,0.45789266,58.476776,44.405434
140.0,25.0,1e-06,0.02,0.0525,0.34737685,0.97431844,69.57087,31.4401
140.0,25.0,1e-06,0.02,0.1,0.34719652,0.97558457,69.86579,30.601032
140.0,25.0,1.2e-06,0.02,0.005,0.31776786,0.45972702,63.934826,42.281216
140.0,25.0,1.2e-06,0.02,0.0525,0.3677415,0.97737724,74.030365,27.355692
140.0,25.0,1.2e-06,0.02,0.1,0.36980262,0.9781154,74.669876,26.655241
140.0,25.0,8e-07,0.04,0.005,0.25784674,0.43481058,52.366634,57.01687
140.0,25.0,8e-07,0.04,0.0525,0.28446358,0.944349,57.384308,38.95293
140.0,25.0,8e-07,0.04,0.1,0.28414756,0.94275117,57.175125,37.14371
140.0,25.0,1e-06,0.04,0.005,0.26510876,0.44339475,53.41918,46.135056
140.0,25.0,1e-06,0.04,0.0525,0.3123631,0.9521364,62.669342,32.872547
140.0,25.0,1e-06,0.04,0.1,0.31145266,0.9522986,62.58045,31.428902
140.0,25.0,1.2e-06,0.04,0.005,0.28025842,0.4452291,56.508793,43.58907
140.0,25.0,1.2e-06,0.04,0.0525,0.3342172,0.957386,67.29752,28.058702
140.0,25.0,1.2e-06,0.04,0.1,0.33560044,0.95731854,67.7356,27.3284
140.0,25.0,8e-07,0.06,0.005,0.20204198,0.43121552,41.311275,69.662384
140.0,25.0,8e-07,0.06,0.0525,0.22725965,0.9231021,46.07162,45.432354
140.0,25.0,8e-07,0.06,0.1,0.2258012,0.9216669,45.82303,40.964664
140.0,25.0,1e-06,0.06,0.005,0.23378459,0.43573615,47.319557,56.34531
140.0,25.0,1e-06,0.06,0.0525,0.2663586,0.93431306,53.66706,34.018238
140.0,25.0,1e-06,0.06,0.1,0.26501307,0.9346379,53.544376,31.689217
140.0,25.0,1.2e-06,0.06,0.005,0.2612719,0.4366867,52.855957,53.462193
140.0,25.0,1.2e-06,0.06,0.0525,0.28429326,0.9400078,57.560905,28.776428
140.0,25.0,1.2e-06,0.06,0.1,0.28337628,0.9401869,57.435005,27.920681
140.0,25.0,8e-07,0.08,0.005,0.17608231,0.41525352,36.066643,77.38253
140.0,25.0,8e-07,0.08,0.0525,0.18828852,0.8939074,38.158207,47.69029
140.0,25.0,8e-07,0.08,0.1,0.18691103,0.8925579,37.94099,42.979465
140.0,25.0,1e-06,0.08,0.005,0.20537749,0.4202961,41.66968,62.96749
140.0,25.0,1e-06,0.08,0.0525,0.22040582,0.9121526,44.667015,34.57348
140.0,25.0,1e-06,0.08,0.1,0.21989761,0.91316456,44.515556,31.56865
140.0,25.0,1.2e-06,0.08,0.005,0.22731662,0.4199367,46.146328,60.096317
140.0,25.0,1.2e-06,0.08,0.0525,0.24618825,0.9204235,49.974373,31.154173
140.0,25.0,1.2e-06,0.08,0.1,0.24610856,0.9220225,49.991917,29.04825
140.0,25.0,8e-07,0.1,0.005,0.15218256,0.41632083,31.42391,87.278404
140.0,25.0,8e-07,0.1,0.0525,0.16758153,0.8818455,34.121475,52.076077
140.0,25.0,8e-07,0.1,0.1,0.1737833,0.881497,35.216244,49.575027
140.0,25.0,1e-06,0.1,0.005,0.17046763,0.4213634,34.833626,75.80557
140.0,25.0,1e-06,0.1,0.0525,0.18459888,0.8955418,37.615494,40.54876
140.0,25.0,1e-06,0.1,0.1,0.18921784,0.8963962,38.359074,37.129612
140.0,25.0,1.2e-06,0.1,0.005,0.18597524,0.4207963,38.10627,69.297165
140.0,25.0,1.2e-06,0.1,0.0525,0.20342125,0.90168196,41.593147,37.74744
140.0,25.0,1.2e-06,0.1,0.1,0.20824046,0.90177375,42.505733,35.150517
160.0,15.0,8e-07,0.02,0.005,0.23541524,0.46021038,47.718567,83.21939
